Geography,ES-over16,ES-over16-iLF,ES-over16-iLF-CIV,ES-over16-iLF-CIV-E,ES-over16-iLF-CIV-UE,ES-over16-iLF-AF,ES-over16-oLF,ES-over16-F-iLF,ES-over16-F-iLF-CIV,ES-over16-F-iLF-CIV-E,CTW-over16,CTW-over16-CTV-alone,OCC-over16-iLF-CIV-E-mgmt_biz_sci_arts,OCC-over16-iLF-CIV-E-prod_trans_materials,IND-over16-iLF-CIV-E - Manufacturing,COW-over16-iLF-CIV-E-private_emp,COW-over16-iLF-CIV-E-govt,INC - Total households,INC - Wage.Earner.Count,INC - Social.Security.Recip.Cnt,INC - Food.Stamp.Cnt,INC - Families,INC - NonFam,HIC-Civilian.NIP,HIC-Civilian.NIP-Covered,HIC-Civilian.NIP-Covered-Private,HIC-Civilian.NIP-Covered-Public,HIC-Civilian.NIP-Uninsured,HIC-Civilian.NIP <Age19,HIC-Civilian.NIP Age19-64,HIC-Civilian.NIP Age19-64-iLF,HIC-Civilian.NIP Age19-64-iLF-E,HIC-Civilian.NIP Age19-64-iLF-E-Covered,HIC-Civilian.NIP Age19-64-iLF-E-Covered-Private,HIC-Civilian.NIP Age19-64-iLF-E-Uninsured,HIC-Civilian.NIP Age19-64-iLF-UE,HIC-Civilian.NIP Age19-64-iLF-UE-Covered,HIC-Civilian.NIP Age19-64-iLF-UE-Uninsured,HIC-Civilian.NIP Age19-64-oLF,HIC-Civilian.NIP Age19-64-oLF-Covered,above_average_median,above_weighted_median,modal_income
"Summers County, West Virginia",11286,0.442229311,0.442229311,0.39305334,0.04917597,0,0.557770689,0.489481066,0.489481066,0.475428314,0.856541775,0.840701754,0.307033363,0.151713255,0.033588819,0.674706943,0.247069432,5482,0.617110544,0.481393652,0.247902225,3614,1868,12223,0.941585535,0.567945676,0.576945103,0.058414465,2310,7084,0.631564088,0.558441558,0.899646107,0.766683519,0.100353893,0.07312253,0.893822394,0.106177606,0.368435912,2426,0,0,5
"Taylor County, West Virginia",13919,0.544291975,0.544291975,0.496084489,0.048207486,0,0.455708025,0.447069694,0.447069694,0.460391021,0.898891235,0.884581498,0.333671253,0.1608979,0.083707458,0.778855902,0.181317886,6616,0.672007255,0.445586457,0.166263603,4272,2344,16544,0.928131044,0.650265957,0.45895793,0.071868956,3650,9869,0.709798358,0.642314318,0.899510964,0.817952358,0.100489036,0.067484041,0.779279279,0.220720721,0.290201642,2594,0,0,6
"Tucker County, West Virginia",5981,0.520648721,0.520648721,0.482026417,0.038622304,0,0.479351279,0.428066795,0.428066795,0.440166493,0.918111753,0.799930045,0.3052376,0.151578217,0.067984738,0.648629899,0.296912938,2951,0.658420874,0.447644866,0.130803118,1897,1054,6858,0.936278798,0.65048119,0.46602508,0.063721202,1226,4020,0.676865672,0.637313433,0.903590945,0.827088212,0.096409055,0.039552239,0.698113208,0.301886792,0.323134328,1179,0,0,6
"Tyler County, West Virginia",7385,0.47000677,0.47000677,0.43141503,0.03859174,0,0.52999323,0.458081245,0.458081245,0.470809793,0.90809565,0.85786802,0.267419962,0.169491525,0.129943503,0.770558694,0.175455116,3563,0.598652821,0.448498456,0.140892506,2340,1223,8873,0.877606221,0.586949172,0.468274541,0.122393779,1895,5191,0.630706993,0.576189559,0.834169174,0.731527917,0.165830826,0.054517434,0.522968198,0.477031802,0.369293007,1570,0,0,6
"Upshur County, West Virginia",20119,0.531587057,0.531587057,0.488294647,0.04329241,0,0.468412943,0.444132772,0.444132772,0.452361564,0.893501636,0.807032231,0.324714984,0.148513844,0.07909202,0.786441368,0.159812704,9341,0.665560433,0.389465796,0.145701745,6172,3169,24425,0.906120778,0.578874104,0.450194473,0.093879222,5447,14478,0.689805222,0.634548971,0.877000109,0.74953739,0.122999891,0.055256251,0.585,0.415,0.310194778,3855,0,0,6
"Wayne County, West Virginia",33413,0.474515907,0.473857481,0.432137192,0.041720289,0.000658426,0.525484093,0.4914538,0.492136677,0.497679895,0.895724121,0.853617261,0.28887042,0.166701295,0.098829559,0.76605028,0.178821248,16305,0.596197485,0.434774609,0.216498007,11088,5217,40917,0.907422343,0.532150451,0.528191216,0.092577657,9210,23892,0.61618952,0.566089067,0.881848429,0.753049908,0.118151571,0.050100452,0.50459482,0.49540518,0.38381048,8187,0,0,6
"Webster County, West Virginia",7078,0.468493925,0.468493925,0.418621079,0.049872845,0,0.531506075,0.465018094,0.465018094,0.476881539,0.862183353,0.819517314,0.255146811,0.134660817,0.086736416,0.769827877,0.159635505,3690,0.58102981,0.421138211,0.284552846,2481,1209,8581,0.939167929,0.452627899,0.608553782,0.060832071,1828,4967,0.619488625,0.550835514,0.916666667,0.710160819,0.083333333,0.068653111,0.771260997,0.228739003,0.380511375,1735,0,0,6
"Wetzel County, West Virginia",12995,0.445094267,0.445094267,0.415467487,0.02962678,0,0.554905733,0.456950207,0.456950207,0.466382663,0.918222683,0.868386368,0.209853677,0.206334506,0.083904427,0.802741248,0.170772365,5979,0.584545911,0.481016892,0.163405252,3858,2121,15693,0.920983878,0.592875804,0.51832027,0.079016122,3406,8922,0.594037211,0.555592916,0.888440589,0.827920113,0.111559411,0.038444295,0.871720117,0.128279883,0.405962789,3076,0,0,6
"Wirt County, West Virginia",4638,0.472833118,0.472833118,0.435963777,0.03686934,0,0.527166882,0.450524396,0.450524396,0.451533136,0.895120839,0.846153846,0.266567755,0.161226508,0.113254204,0.759149357,0.208209693,2427,0.615574784,0.430160692,0.210548002,1577,850,5800,0.904310345,0.54862069,0.495517241,0.095689655,1376,3364,0.629904875,0.581450654,0.8599182,0.742842536,0.1400818,0.048454221,0.662576687,0.337423313,0.370095125,1037,0,0,6
"Wood County, West Virginia",69837,0.562008677,0.560949067,0.527528388,0.03342068,0.00105961,0.437991323,0.479910316,0.480816847,0.489970413,0.922961072,0.829410626,0.339784479,0.124806601,0.104774572,0.801498331,0.156754703,36110,0.679340903,0.404513985,0.166685129,23362,12748,85505,0.926109584,0.641927373,0.455400269,0.073890416,19153,50228,0.717408617,0.674305168,0.886503883,0.780713927,0.113496117,0.043103448,0.702078522,0.297921478,0.282591383,12740,0,0,6
"Wyoming County, West Virginia",18092,0.396086668,0.396086668,0.349602034,0.046484634,0,0.603913332,0.438040748,0.438040748,0.460237154,0.859754396,0.835416329,0.296916996,0.137549407,0.028300395,0.754940711,0.222766798,9169,0.54193478,0.528192824,0.256189334,6528,2641,22053,0.907042126,0.52573346,0.562961955,0.092957874,4928,13038,0.518561129,0.458352508,0.878179384,0.747322624,0.121820616,0.060208621,0.67133758,0.32866242,0.481438871,5751,0,0,6
"Adams County, Wisconsin",17482,0.468710674,0.468710674,0.43072875,0.037981924,0,0.531289326,0.465584574,0.465584574,0.474634794,0.902489627,0.785395538,0.235989376,0.194422311,0.159760956,0.806507304,0.118990704,8163,0.600392013,0.536567438,0.17138307,5281,2882,18996,0.936091809,0.634765214,0.531217098,0.063908191,3209,10349,0.695236255,0.636679872,0.896190621,0.776445591,0.103809379,0.058556382,0.834983498,0.165016502,0.304763745,2857,0,0,6
"Ashland County, Wisconsin",12673,0.626055393,0.626055393,0.581235698,0.044819695,0,0.373944607,0.490925132,0.490925132,0.491582949,0.909881523,0.741931015,0.311838175,0.148791746,0.128020635,0.762964974,0.171191963,6504,0.705412054,0.40098401,0.212484625,3880,2624,15560,0.934768638,0.63933162,0.43907455,0.065231362,3798,9139,0.785096838,0.731699311,0.904142366,0.789741289,0.095857634,0.053397527,0.831967213,0.168032787,0.214903162,1770,0,0,6
"Barron County, Wisconsin",36696,0.629768912,0.629387399,0.60646937,0.022918029,0.000381513,0.370231088,0.466940718,0.467223762,0.467760054,0.942630759,0.802397685,0.289058639,0.235228039,0.232127612,0.799550663,0.111210964,19133,0.734856008,0.375476925,0.128207808,12507,6626,44788,0.927458248,0.701594177,0.395172814,0.072541752,10352,25539,0.813540076,0.784447316,0.90296496,0.817510233,0.09703504,0.02909276,0.759084791,0.240915209,0.186459924,4199,0,0,6
"Bayfield County, Wisconsin",12705,0.583077529,0.582683983,0.550491932,0.03219205,0.000393546,0.416922471,0.476511879,0.476428475,0.479267944,0.920977982,0.758140217,0.360165856,0.112668001,0.103374321,0.67472119,0.214898484,6859,0.70782913,0.454439423,0.115614521,4412,2447,14903,0.92296853,0.678051399,0.449573911,0.07703147,2827,8354,0.782140292,0.740483601,0.885871322,0.772065955,0.114128678,0.041656691,0.675287356,0.324712644,0.217859708,1630,1,0,6
"Brown County, Wisconsin",202425,0.693046807,0.692829443,0.662047672,0.030781771,0.000217364,0.306953193,0.47885808,0.479008314,0.478916539,0.941374442,0.834302854,0.342625825,0.164004029,0.187911801,0.855150543,0.100981233,103267,0.800642993,0.285066866,0.112978977,66762,36505,255051,0.935205116,0.739593258,0.302233671,0.064794884,66233,155062,0.830887,0.797055371,0.920966398,0.856917463,0.079033602,0.033831629,0.717499047,0.282500953,0.169113,23547,1,0,6
"Buffalo County, Wisconsin",10812,0.654735479,0.654550499,0.631335553,0.023214946,0.00018498,0.345264521,0.459669445,0.459516744,0.461617345,0.94220715,0.781643671,0.304570759,0.207149136,0.199531204,0.795194843,0.099472605,5723,0.745937445,0.383190634,0.091210903,3901,1822,13163,0.940059257,0.758565677,0.350603966,0.059940743,2958,7505,0.838241173,0.80679547,0.925846408,0.860941371,0.074153592,0.031445703,0.855932203,0.144067797,0.161758827,1079,1,0,6
"Burnett County, Wisconsin",12810,0.540905543,0.537782982,0.510148322,0.02763466,0.00312256,0.459094457,0.485351422,0.487734069,0.494873757,0.923646393,0.783749804,0.291048202,0.169395562,0.178729916,0.750573833,0.155164499,7284,0.663234487,0.448242724,0.136600769,4727,2557,15098,0.924427076,0.659756259,0.49529739,0.075572924,2877,8184,0.752565982,0.714809384,0.878290598,0.751965812,0.121709402,0.037756598,0.789644013,0.210355987,0.247434018,1801,0,0,6
"Calumet County, Wisconsin",38716,0.72432586,0.72432586,0.709861556,0.014464304,0,0.27567414,0.478907392,0.478907392,0.478695921,0.972863103,0.867311781,0.349379616,0.201979405,0.271440527,0.862314886,0.093876214,19345,0.813595244,0.280537607,0.049625226,14327,5018,49565,0.962776153,0.827801876,0.228972057,0.037223847,13123,29790,0.876099362,0.859013092,0.953223916,0.926064869,0.046776084,0.017086271,0.83497053,0.16502947,0.123900638,3405,1,1,8
"Chippewa County, Wisconsin",50681,0.644580809,0.644324303,0.620627059,0.023697244,0.000256506,0.355419191,0.469297172,0.469483999,0.474311693,0.94888991,0.820112309,0.300057226,0.217937305,0.214217588,0.817988173,0.104406435,25247,0.77042817,0.334851666,0.113676872,17015,8232,61142,0.93801315,0.742239377,0.348500213,0.06198685,15094,35855,0.833998048,0.804016176,0.922124324,0.847439989,0.077875676,0.029981871,0.731162791,0.268837209,0.166001952,5348,1,0,6
"Clark County, Wisconsin",25477,0.641323547,0.641048789,0.620010205,0.021038584,0.000274758,0.358676453,0.436807638,0.436994857,0.439921499,0.946607886,0.73072445,0.278804761,0.251899215,0.247277792,0.764117498,0.083881995,12755,0.783065465,0.331399451,0.086632693,8794,3961,34030,0.774757567,0.572318542,0.34114017,0.225242433,10568,18274,0.79665098,0.771150268,0.81124042,0.719982969,0.18875958,0.025500711,0.652360515,0.347639485,0.20334902,2540,0,0,6
"Columbia County, Wisconsin",45734,0.684589146,0.682774304,0.656863603,0.025910701,0.001814842,0.315410854,0.466096011,0.466726446,0.467827303,0.950425927,0.820776333,0.325987817,0.170833195,0.178555974,0.792150727,0.149196099,23317,0.800403139,0.321139083,0.103358065,15787,7530,55411,0.944325134,0.795094837,0.301745141,0.055674866,13179,33185,0.847250264,0.816031339,0.93183161,0.883788774,0.06816839,0.031218924,0.797297297,0.202702703,0.152749736,4631,1,1,6
"Crawford County, Wisconsin",13321,0.589520306,0.589520306,0.565272877,0.024247429,0,0.410479694,0.485292245,0.485292245,0.48499336,0.942442379,0.816781516,0.270783533,0.224435591,0.172642762,0.776095618,0.142098274,6610,0.722995461,0.397579425,0.141301059,4107,2503,15616,0.932056865,0.711641906,0.396964652,0.067943135,3588,8749,0.801005829,0.770259458,0.912598308,0.839590444,0.087401692,0.030746371,0.758364312,0.241635688,0.198994171,1536,0,0,6
"Dane County, Wisconsin",425119,0.727012907,0.72632604,0.698797278,0.027528763,0.000686867,0.272987093,0.483946846,0.484262003,0.486504955,0.945886163,0.726541261,0.49866699,0.081360748,0.087339096,0.748932919,0.206875774,216930,0.844562762,0.230986954,0.083810446,124351,92579,518927,0.950334055,0.836046303,0.227773849,0.049665945,118164,338040,0.84670749,0.816734706,0.941287049,0.902824814,0.058712951,0.029972784,0.778918279,0.221081721,0.15329251,47650,1,1,6
"Dodge County, Wisconsin",71842,0.644205339,0.644024387,0.613332034,0.030692353,0.000180953,0.355794661,0.455348847,0.455325495,0.453396274,0.936500389,0.842510962,0.262828223,0.256224043,0.277466355,0.837891201,0.102421533,33987,0.777150087,0.332656604,0.107011504,22428,11559,83556,0.954138542,0.786861506,0.315824118,0.045861458,19236,50875,0.831764128,0.793906634,0.939217628,0.87836098,0.060782372,0.037857494,0.825545171,0.174454829,0.168235872,7934,1,0,6
"Door County, Wisconsin",23558,0.599966041,0.59729179,0.569615417,0.027676373,0.002674251,0.400033959,0.463280034,0.465283207,0.466800805,0.939805273,0.808832426,0.330874134,0.174230569,0.189507415,0.797004248,0.114390044,13159,0.727942853,0.412569344,0.083668972,8807,4352,27124,0.956938505,0.791439316,0.394005309,0.043061495,4677,15155,0.81134939,0.772748268,0.93459141,0.876099394,0.06540859,0.038601122,0.767521368,0.232478632,0.18865061,2667,1,0,6
"Douglas County, Wisconsin",35571,0.644092097,0.643417391,0.607067555,0.036349836,0.000674707,0.355907903,0.495831697,0.496264255,0.501389275,0.930703019,0.796394535,0.316939891,0.15323701,0.084190053,0.822635917,0.134157636,18717,0.749372228,0.348773842,0.145749853,11356,7361,42909,0.933673588,0.700529027,0.372066466,0.066326412,9402,26480,0.79826284,0.755740181,0.909854088,0.809964022,0.090145912,0.042522659,0.646536412,0.353463588,0.20173716,4935,1,0,6
"Dunn County, Wisconsin",36342,0.663199604,0.663034506,0.632106103,0.030928402,0.000165098,0.336800396,0.469670567,0.469787517,0.474795403,0.928618858,0.771183411,0.322740728,0.184528992,0.157670207,0.793748912,0.134424517,16652,0.794018736,0.322483786,0.1265914,10457,6195,43932,0.929755076,0.738823637,0.318901939,0.070244924,10275,27386,0.799569123,0.763492295,0.918073557,0.841312354,0.081926443,0.036076828,0.781376518,0.218623482,0.200430877,4949,1,0,6
"Eau Claire County, Wisconsin",83775,0.694467323,0.693548195,0.665807222,0.027740973,0.000919129,0.305532677,0.489815913,0.490465044,0.495858582,0.942583732,0.799528905,0.344652013,0.152748395,0.120441751,0.8165585,0.128903869,40528,0.795647454,0.302926372,0.112243387,23755,16773,101687,0.9203438,0.756478213,0.301051265,0.0796562,22945,64355,0.834138762,0.801274182,0.89915836,0.837043789,0.10084164,0.032864579,0.739479905,0.260520095,0.165861238,9650,1,0,6
"Florence County, Wisconsin",3725,0.559194631,0.559194631,0.523221477,0.035973154,0,0.440805369,0.477676428,0.477676428,0.494099538,0.907825252,0.90586991,0.279117496,0.184197024,0.18932786,0.77680862,0.150846588,1979,0.652349672,0.445679636,0.132895402,1311,668,4297,0.93041657,0.69909239,0.430067489,0.06958343,746,2554,0.728660924,0.684808144,0.905660377,0.82275586,0.094339623,0.04385278,0.714285714,0.285714286,0.271339076,609,0,0,6
"Fond du Lac County, Wisconsin",82241,0.67405552,0.673617782,0.646818497,0.026799285,0.000437738,0.32594448,0.477153423,0.47721078,0.477601278,0.946064008,0.829425121,0.302434439,0.210564903,0.235962027,0.840680515,0.108318451,41387,0.781694735,0.328726412,0.093000217,27505,13882,100380,0.952968719,0.77727635,0.310818888,0.047031281,23682,60016,0.842958544,0.811067049,0.940587957,0.888058015,0.059412043,0.031891496,0.757053292,0.242946708,0.157041456,8706,1,0,6
"Forest County, Wisconsin",7392,0.539366883,0.539366883,0.494859307,0.044507576,0,0.460633117,0.476548784,0.476548784,0.483050847,0.904439428,0.77260122,0.277747403,0.177419355,0.126298524,0.665117551,0.245489338,4040,0.660643564,0.407425743,0.181683168,2615,1425,8834,0.868462758,0.606407064,0.456531583,0.131537242,1946,5013,0.725912627,0.661879114,0.861965039,0.742013261,0.138034961,0.064033513,0.691588785,0.308411215,0.274087373,1039,0,0,6
"Grant County, Wisconsin",42249,0.649814197,0.649648512,0.626760397,0.022888116,0.000165684,0.350185803,0.456691193,0.456807666,0.460083082,0.944438372,0.774863051,0.299962236,0.176548338,0.15902568,0.759818731,0.154493958,19444,0.777052047,0.321950216,0.106202427,11968,7476,50611,0.927268776,0.770010472,0.300329968,0.072731224,12176,30621,0.806211424,0.779432416,0.916998366,0.856580215,0.083001634,0.026779008,0.802439024,0.197560976,0.193788576,5304,1,0,6
"Green County, Wisconsin",29359,0.700398515,0.699785415,0.681733029,0.018052386,0.0006131,0.299601485,0.479842435,0.48016549,0.48083937,0.961061085,0.800405166,0.340794404,0.180364726,0.184061954,0.792355733,0.123007744,14957,0.811392659,0.322792004,0.098081166,10054,4903,36515,0.949856223,0.783431467,0.313022046,0.050143777,8849,21643,0.848634662,0.827149656,0.935091051,0.869958664,0.064908949,0.021485007,0.843010753,0.156989247,0.151365338,3000,1,1,6
"Green Lake County, Wisconsin",14971,0.620132256,0.619664685,0.598557211,0.021107474,0.000467571,0.379867744,0.469302025,0.468901585,0.471041178,0.952894255,0.808144796,0.275080906,0.245061935,0.267269278,0.799129561,0.120299074,7932,0.732980333,0.40279879,0.109430156,5146,2786,18554,0.907728792,0.716287593,0.375390751,0.092271208,4471,10290,0.805344995,0.778620019,0.919370944,0.849850225,0.080629056,0.026724976,0.730909091,0.269090909,0.194655005,1699,1,0,6
"Iowa County, Wisconsin",18702,0.688429045,0.687573522,0.663672335,0.023901187,0.000855523,0.311570955,0.472,0.472587293,0.47502417,0.945019053,0.80036208,0.334273284,0.164195939,0.132371898,0.79648727,0.116902997,9799,0.816715991,0.307786509,0.10868456,6633,3166,23400,0.945683761,0.78457265,0.301111111,0.054316239,5775,13809,0.847780433,0.8191759,0.935378359,0.87606082,0.064621641,0.028604533,0.594936709,0.405063291,0.152219567,1907,1,1,6
"Iron County, Wisconsin",5016,0.548444976,0.548444976,0.505582137,0.042862839,0,0.451555024,0.468556888,0.468556888,0.480283912,0.907669938,0.75690829,0.266167192,0.172318612,0.131309148,0.740141956,0.179416404,2948,0.654341927,0.454884668,0.157734057,1757,1191,5642,0.915809996,0.659340659,0.493087558,0.084190004,874,3209,0.761919601,0.699594889,0.857906459,0.744320713,0.142093541,0.062324712,0.805,0.195,0.238080399,684,0,0,6
"Jackson County, Wisconsin",16494,0.608099915,0.607796775,0.579059052,0.028737723,0.000303141,0.391900085,0.45333998,0.453266833,0.456601403,0.937057357,0.793911007,0.267720658,0.179352947,0.165218302,0.747775102,0.159040938,8154,0.755948001,0.373313711,0.127176846,5326,2828,19443,0.900735483,0.668518233,0.402252739,0.099264517,4800,11113,0.810492216,0.771888779,0.889134997,0.794241082,0.110865003,0.038603437,0.804195804,0.195804196,0.189507784,1756,1,0,6
"Jefferson County, Wisconsin",68209,0.688677447,0.688589482,0.659077248,0.029512234,0.000088,0.311322553,0.475709967,0.475770738,0.479279279,0.936318344,0.815130636,0.319564008,0.182204427,0.209431654,0.83585808,0.112534757,32739,0.797764135,0.329576346,0.106050887,22329,10410,84133,0.943589317,0.770066442,0.316213614,0.056410683,20341,51050,0.832595495,0.797022527,0.928480142,0.868536178,0.071519858,0.035572968,0.76376652,0.23623348,0.167404505,7824,1,0,6
"Juneau County, Wisconsin",21712,0.578251658,0.573599853,0.548913043,0.024686809,0.004651805,0.421748342,0.46610912,0.467159146,0.467695922,0.949654729,0.798342775,0.237959389,0.217150529,0.195418694,0.759859037,0.166722604,10149,0.722140112,0.405852793,0.145137452,6372,3777,24801,0.933026894,0.685496553,0.432200315,0.066973106,5615,14243,0.7864214,0.755739662,0.90449647,0.809921962,0.09550353,0.030681738,0.688787185,0.311212815,0.2135786,2734,0,0,6
"Kenosha County, Wisconsin",132745,0.67404422,0.671852047,0.619187163,0.052664884,0.002192173,0.32595578,0.47965935,0.480618938,0.480923182,0.909715759,0.848002662,0.324050417,0.164975546,0.179562985,0.845621335,0.118171643,63286,0.781831685,0.302278545,0.156669722,41335,21951,165980,0.923111218,0.715176527,0.327437041,0.076888782,42576,102495,0.809171179,0.749421923,0.903361454,0.826146956,0.096638546,0.059749256,0.736936643,0.263063357,0.190828821,17567,1,0,6
"Kewaunee County, Wisconsin",16470,0.661566485,0.661566485,0.638737098,0.022829387,0,0.338433515,0.449981645,0.449981645,0.453326996,0.955488253,0.820286236,0.311977186,0.203612167,0.248574144,0.828612167,0.09486692,8234,0.753704154,0.349283459,0.084163226,5673,2561,20248,0.958415646,0.78570723,0.312722244,0.041584354,4710,11807,0.83780808,0.808842212,0.948167539,0.904816754,0.051832461,0.028965868,0.710526316,0.289473684,0.16219192,1754,1,1,6
"La Crosse County, Wisconsin",96500,0.680580311,0.680020725,0.648590674,0.031430052,0.000559585,0.319419689,0.489920214,0.490323367,0.495438496,0.941543994,0.811850581,0.366214511,0.14144658,0.122130087,0.828899647,0.131956095,46966,0.801643742,0.289592471,0.095026189,28130,18836,116244,0.94539073,0.78527924,0.287739582,0.05460927,26200,73205,0.822115976,0.785711359,0.93109983,0.881411037,0.06890017,0.036404617,0.740337711,0.259662289,0.177884024,12214,1,0,6
